datetime_et,open,high,low,close,volume
2024-07-12 09:30,5635.66,5637.1,5620.46,5626.59,0
2024-07-12 10:30,5626.68,5643.2,5623.65,5642.42,0
2024-07-12 11:30,5642.37,5655.56,5641.49,5648.18,0
2024-07-12 12:30,5648.09,5651.72,5643.54,5643.54,0
2024-07-12 13:30,5643.13,5643.13,5609.71,5615.35,0
2024-07-15 07:30,5638.16,5647.95,5632.64,5647.95,0
2024-07-15 08:30,5647.79,5666.94,5647.61,5655.95,0
2024-07-15 09:30,5656.1,5660.12,5640.17,5646.14,0
2024-07-15 10:30,5646.15,5649.43,5632.51,5633.95,0
2024-07-15 11:30,5633.92,5636.84,5625.78,5636.8,0
2024-07-15 12:30,5636.72,5644.16,5635.11,5639.38,0
2024-07-15 13:30,5639.39,5641.29,5614.75,5631.22,0
2024-07-16 07:30,5644.09,5654.96,5639.02,5645.45,0
2024-07-16 08:30,5645.63,5663.03,5643.07,5651.25,0
2024-07-16 09:30,5650.93,5652.81,5641.1,5643.4,0
2024-07-16 10:30,5643.32,5654.02,5641.24,5646.64,0
2024-07-16 11:30,5646.75,5654.21,5644.83,5652.15,0
2024-07-16 12:30,5652.2,5664.27,5651.62,5660.44,0
2024-07-16 13:30,5660.37,5669.67,5658.88,5667.2,0
2024-07-17 07:30,5610.07,5622.49,5596.72,5604.62,0
2024-07-17 08:30,5604.61,5608.52,5596.92,5602.27,0
2024-07-17 09:30,5602.63,5604.18,5590.69,5591.99,0
2024-07-17 10:30,5592.17,5597.98,5584.81,5593.67,0
2024-07-17 11:30,5593.47,5599.62,5586.79,5598.56,0
2024-07-17 12:30,5598.4,5601.26,5588.62,5597.3,0
2024-07-17 13:30,5597.28,5600.51,5587.26,5588.27,0
2024-07-18 07:30,5608.56,5614.05,5595.14,5603.36,0
2024-07-18 08:30,5603.56,5603.75,5554.37,5557.51,0
2024-07-18 09:30,5557.51,5561.03,5542.01,5546.48,0
2024-07-18 10:30,5546.59,5567.77,5546.49,5563.44,0
2024-07-18 11:30,5563.44,5566.2,5541.72,5541.89,0
2024-07-18 12:30,5542.06,5546.27,5522.81,5532.99,0
2024-07-18 13:30,5533.08,5556.25,5530.39,5544.59,0
2024-07-19 07:30,5543.37,5557.5,5528.36,5532.38,0
2024-07-19 08:30,5532.09,5537.04,5512.88,5512.88,0
2024-07-19 09:30,5512.67,5532.47,5509.48,5518.37,0
2024-07-19 10:30,5518.39,5518.91,5497.04,5501.15,0
2024-07-19 11:30,5501.18,5514.5,5499.12,5504.17,0
2024-07-19 12:30,5504.24,5522.01,5498.41,5516.43,0
2024-07-19 13:30,5516.4,5516.56,5499.13,5505.0,0
2024-07-22 07:30,5544.54,5561.94,5531.25,5547.52,0
2024-07-22 08:30,5547.39,5562.43,5532.01,5533.84,0
2024-07-22 09:30,5533.86,5541.77,5529.04,5538.75,0
2024-07-22 10:30,5538.71,5561.58,5536.1,5560.08,0
2024-07-22 11:30,5560.09,5568.21,5559.25,5565.41,0
2024-07-22 12:30,5565.36,5570.36,5560.21,5562.72,0
2024-07-22 13:30,5562.84,5569.14,5560.93,5564.41,0
2024-07-23 07:30,5565.3,5582.66,5559.41,5577.18,0
2024-07-23 08:30,5577.08,5585.34,5560.84,5582.61,0
2024-07-23 09:30,5582.57,5584.56,5563.68,5565.93,0
2024-07-23 10:30,5565.96,5568.94,5559.96,5563.88,0
2024-07-23 11:30,5563.93,5573.16,5561.41,5567.7,0
2024-07-23 12:30,5567.65,5571.41,5565.67,5568.85,0
2024-07-23 13:30,5568.81,5569.05,5550.9,5555.74,0
2024-07-24 07:30,5505.84,5508.04,5471.97,5477.98,0
2024-07-24 08:30,5478.05,5479.0,5459.18,5465.69,0
2024-07-24 09:30,5465.78,5469.03,5455.46,5459.19,0
2024-07-24 10:30,5459.16,5467.06,5453.05,5458.76,0
2024-07-24 11:30,5458.71,5466.33,5448.99,5451.53,0
2024-07-24 12:30,5451.62,5452.19,5431.66,5432.64,0
2024-07-24 13:30,5432.69,5445.85,5419.98,5427.13,0
2024-07-25 07:30,5428.7,5432.79,5390.95,5423.5,0
2024-07-25 08:30,5423.99,5463.6,5416.99,5447.46,0
2024-07-25 09:30,5447.2,5480.71,5441.01,5475.77,0
2024-07-25 10:30,5475.72,5491.59,5462.45,5465.39,0
2024-07-25 11:30,5465.39,5468.35,5442.67,5449.33,0
2024-07-25 12:30,5449.2,5453.16,5422.67,5445.44,0
2024-07-25 13:30,5445.52,5449.45,5397.66,5399.22,0
2024-07-26 07:30,5433.67,5462.96,5430.7,5447.66,0
2024-07-26 08:30,5446.95,5456.67,5433.78,5450.19,0
2024-07-26 09:30,5450.09,5476.49,5446.17,5475.39,0
2024-07-26 10:30,5475.42,5488.32,5470.36,5487.37,0
2024-07-26 11:30,5487.27,5487.43,5458.01,5462.52,0
2024-07-26 12:30,5462.46,5467.03,5447.7,5458.61,0
2024-07-26 13:30,5458.63,5464.78,5444.76,5459.1,0
2024-07-29 07:30,5476.55,5487.74,5465.03,5468.81,0
2024-07-29 08:30,5469.19,5472.95,5450.51,5452.71,0
2024-07-29 09:30,5452.79,5484.29,5444.44,5480.43,0
2024-07-29 10:30,5480.28,5486.61,5467.34,5468.04,0
2024-07-29 11:30,5468.08,5476.05,5463.52,5465.41,0
2024-07-29 12:30,5465.24,5472.7,5461.32,5470.96,0
2024-07-29 13:30,5470.87,5477.15,5461.81,5463.54,0
2024-07-30 07:30,5478.73,5489.46,5464.04,5465.46,0
2024-07-30 08:30,5465.3,5466.78,5428.77,5440.21,0
2024-07-30 09:30,5440.32,5440.32,5417.66,5421.04,0
2024-07-30 10:30,5420.83,5427.58,5401.7,5419.34,0
2024-07-30 11:30,5419.19,5442.66,5418.61,5435.3,0
2024-07-30 12:30,5435.37,5438.59,5424.68,5432.75,0
2024-07-30 13:30,5432.92,5452.75,5428.78,5436.44,0
2024-07-31 07:30,5505.59,5522.54,5493.75,5522.34,0
2024-07-31 08:30,5522.3,5529.64,5513.39,5528.97,0
2024-07-31 09:30,5528.86,5534.04,5520.23,5521.09,0
2024-07-31 10:30,5520.99,5526.96,5513.63,5513.9,0
2024-07-31 11:30,5513.79,5531.69,5503.93,5531.69,0
2024-07-31 12:30,5531.87,5551.51,5509.79,5510.93,0
2024-07-31 13:30,5510.86,5538.87,5509.88,5522.3,0
2024-08-01 07:30,5537.84,5566.16,5514.52,5517.6,0
2024-08-01 08:30,5517.72,5517.72,5474.37,5476.24,0
2024-08-01 09:30,5476.33,5481.68,5457.76,5464.37,0
2024-08-01 10:30,5464.59,5465.69,5433.78,5437.35,0
2024-08-01 11:30,5436.96,5443.87,5414.13,5415.45,0
2024-08-01 12:30,5415.21,5433.72,5410.42,5433.15,0
2024-08-01 13:30,5433.18,5450.6,5428.13,5446.68,0
2024-08-02 07:30,5376.63,5383.89,5311.91,5326.14,0
2024-08-02 08:30,5326.14,5329.65,5302.03,5313.61,0
2024-08-02 09:30,5313.96,5347.38,5310.55,5342.55,0
2024-08-02 10:30,5342.26,5350.71,5319.43,5321.17,0
2024-08-02 11:30,5322.01,5335.42,5311.81,5335.42,0
2024-08-02 12:30,5335.2,5343.05,5322.66,5340.26,0
2024-08-02 13:30,5340.34,5347.26,5321.71,5346.56,0
2024-08-05 07:30,5151.14,5223.18,5119.26,5163.64,0
2024-08-05 08:30,5163.21,5223.81,5162.4,5217.61,0
2024-08-05 09:30,5217.6,5250.89,5207.13,5245.2,0
2024-08-05 10:30,5245.88,5245.88,5198.31,5212.95,0
2024-08-05 11:30,5213.14,5223.8,5192.78,5207.57,0
2024-08-05 12:30,5206.91,5207.71,5168.23,5180.3,0
2024-08-05 13:30,5180.16,5188.41,5164.3,5186.33,0
2024-08-06 07:30,5206.42,5256.96,5193.56,5238.47,0
2024-08-06 08:30,5238.73,5279.71,5238.43,5242.71,0
2024-08-06 09:30,5242.49,5284.38,5240.82,5274.64,0
2024-08-06 10:30,5274.55,5296.67,5270.9,5295.26,0
2024-08-06 11:30,5295.25,5303.95,5285.07,5301.96,0
2024-08-06 12:30,5301.89,5312.34,5266.31,5282.75,0
2024-08-06 13:30,5282.78,5285.02,5237.31,5240.03,0
2024-08-07 07:30,5293.13,5330.64,5293.13,5303.54,0
2024-08-07 08:30,5303.49,5326.05,5302.02,5311.77,0
2024-08-07 09:30,5311.82,5314.6,5273.93,5291.29,0
2024-08-07 10:30,5291.14,5292.84,5238.52,5254.5,0
2024-08-07 11:30,5254.52,5263.96,5209.65,5219.8,0
2024-08-07 12:30,5219.56,5234.95,5203.91,5221.66,0
2024-08-07 13:30,5221.65,5231.89,5195.54,5199.5,0
2024-08-08 07:30,5252.57,5294.57,5233.85,5293.27,0
2024-08-08 08:30,5293.16,5299.42,5280.14,5295.67,0
2024-08-08 09:30,5295.53,5305.38,5284.57,5293.85,0
2024-08-08 10:30,5293.82,5315.93,5282.41,5315.45,0
2024-08-08 11:30,5315.49,5328.03,5312.98,5321.87,0
2024-08-08 12:30,5321.95,5324.13,5306.25,5308.24,0
2024-08-08 13:30,5308.2,5324.07,5297.57,5319.31,0
2024-08-09 07:30,5314.66,5331.78,5300.84,5317.98,0
2024-08-09 08:30,5318.04,5340.43,5309.28,5323.76,0
2024-08-09 09:30,5323.66,5332.61,5312.88,5319.65,0
2024-08-09 10:30,5319.85,5358.67,5319.85,5358.67,0
2024-08-09 11:30,5358.64,5358.65,5332.32,5333.95,0
2024-08-09 12:30,5333.93,5345.98,5330.24,5344.59,0
2024-08-09 13:30,5344.56,5348.03,5335.79,5344.16,0
2024-08-12 07:30,5351.88,5361.62,5324.37,5356.4,0
2024-08-12 08:30,5356.13,5371.2,5333.67,5338.97,0
2024-08-12 09:30,5339.07,5364.78,5336.24,5355.94,0
2024-08-12 10:30,5355.98,5359.33,5336.08,5350.61,0
2024-08-12 11:30,5350.51,5352.3,5332.99,5339.13,0
2024-08-12 12:30,5339.1,5346.21,5338.43,5342.89,0
2024-08-12 13:30,5342.89,5345.79,5331.7,5344.39,0
2024-08-13 07:30,5376.98,5399.08,5376.98,5382.75,0
2024-08-13 08:30,5382.61,5404.06,5378.43,5402.3,0
2024-08-13 09:30,5402.33,5415.74,5400.07,5408.43,0
2024-08-13 10:30,5408.11,5425.18,5407.83,5423.12,0
2024-08-13 11:30,5423.11,5424.51,5409.7,5422.99,0
2024-08-13 12:30,5422.98,5430.75,5420.41,5425.93,0
2024-08-13 13:30,5426.03,5436.5,5423.67,5434.43,0
2024-08-14 07:30,5442.36,5448.31,5422.56,5433.31,0
2024-08-14 08:30,5433.24,5447.59,5415.91,5447.39,0
2024-08-14 09:30,5447.31,5463.22,5436.16,5440.64,0
2024-08-14 10:30,5440.63,5448.84,5432.72,5446.69,0
2024-08-14 11:30,5446.74,5449.56,5441.23,5448.31,0
2024-08-14 12:30,5448.36,5457.11,5443.14,5445.28,0
2024-08-14 13:30,5445.23,5460.65,5442.09,5455.21,0
2024-08-15 07:30,5501.13,5519.53,5501.13,5517.92,0
2024-08-15 08:30,5518.28,5531.74,5517.13,5527.45,0
2024-08-15 09:30,5527.54,5539.9,5526.91,5538.31,0
2024-08-15 10:30,5538.42,5538.55,5526.26,5534.28,0
2024-08-15 11:30,5534.28,5542.36,5533.87,5542.02,0
2024-08-15 12:30,5542.08,5544.41,5538.15,5543.53,0
2024-08-15 13:30,5543.67,5546.23,5532.53,5543.22,0
2024-08-16 07:30,5530.5,5548.54,5525.17,5543.28,0
2024-08-16 08:30,5543.17,5544.11,5529.06,5539.42,0
2024-08-16 09:30,5539.37,5553.61,5536.86,5551.89,0
2024-08-16 10:30,5551.9,5561.98,5551.14,5558.29,0
2024-08-16 11:30,5558.38,5560.59,5550.94,5554.29,0
2024-08-16 12:30,5554.32,5559.06,5551.67,5552.97,0
2024-08-16 13:30,5553.06,5556.56,5548.33,5554.25,0
2024-08-19 07:30,5557.23,5568.4,5550.74,5565.06,0
2024-08-19 08:30,5565.17,5579.32,5564.57,5575.85,0
2024-08-19 09:30,5575.88,5581.44,5570.65,5577.75,0
2024-08-19 10:30,5577.74,5586.21,5576.88,5583.07,0
2024-08-19 11:30,5583.08,5589.28,5581.33,5588.8,0
2024-08-19 12:30,5588.82,5596.39,5588.72,5594.72,0
2024-08-19 13:30,5594.68,5608.3,5591.64,5608.25,0
2024-08-20 07:30,5602.88,5620.51,5599.09,5601.48,0
2024-08-20 08:30,5601.47,5602.33,5590.64,5591.9,0
2024-08-20 09:30,5591.77,5605.9,5590.53,5598.65,0
2024-08-20 10:30,5598.63,5598.94,5585.5,5592.58,0
2024-08-20 11:30,5592.56,5608.56,5588.99,5605.58,0
2024-08-20 12:30,5605.55,5606.67,5597.78,5598.68,0
2024-08-20 13:30,5598.65,5603.51,5595.95,5597.12,0
2024-08-21 07:30,5603.09,5619.38,5602.76,5614.66,0
2024-08-21 08:30,5614.7,5632.68,5597.33,5609.64,0
2024-08-21 09:30,5609.59,5612.94,5591.57,5606.62,0
2024-08-21 10:30,5606.65,5614.71,5604.95,5612.94,0
2024-08-21 11:30,5612.94,5627.34,5610.35,5627.34,0
2024-08-21 12:30,5627.26,5628.13,5604.61,5611.27,0
2024-08-21 13:30,5611.13,5621.5,5609.17,5620.85,0
2024-08-22 07:30,5637.77,5643.22,5616.6,5617.03,0
2024-08-22 08:30,5616.92,5623.24,5601.32,5601.32,0
2024-08-22 09:30,5601.42,5611.11,5581.88,5610.36,0
2024-08-22 10:30,5610.4,5611.36,5580.92,5585.6,0
2024-08-22 11:30,5585.59,5585.81,5563.54,5578.3,0
2024-08-22 12:30,5578.36,5583.43,5566.67,5569.96,0
2024-08-22 13:30,5569.9,5575.17,5560.95,5570.64,0
2024-08-23 07:30,5602.49,5641.82,5599.95,5638.59,0
2024-08-23 08:30,5638.7,5639.71,5595.41,5628.54,0
2024-08-23 09:30,5628.63,5635.87,5592.36,5599.12,0
2024-08-23 10:30,5599.28,5615.4,5585.16,5615.19,0
2024-08-23 11:30,5615.11,5620.79,5613.16,5618.48,0
2024-08-23 12:30,5618.38,5633.49,5613.54,5631.98,0
2024-08-23 13:30,5632.11,5637.56,5619.14,5634.61,0
2024-08-26 07:30,5639.66,5651.62,5626.38,5630.15,0
2024-08-26 08:30,5630.14,5630.15,5612.91,5616.02,0
2024-08-26 09:30,5616.17,5625.42,5608.44,5625.13,0
2024-08-26 10:30,5625.09,5627.56,5619.97,5621.16,0
2024-08-26 11:30,5621.25,5621.4,5602.34,5614.16,0
2024-08-26 12:30,5614.05,5619.9,5611.92,5614.16,0
2024-08-26 13:30,5614.08,5618.19,5609.38,5616.84,0
2024-08-27 07:30,5602.89,5624.21,5593.48,5623.3,0
2024-08-27 08:30,5623.33,5631.18,5616.45,5617.17,0
2024-08-27 09:30,5617.26,5622.27,5609.71,5617.54,0
2024-08-27 10:30,5617.61,5630.6,5610.1,5630.47,0
2024-08-27 11:30,5630.47,5631.01,5624.83,5628.42,0
2024-08-27 12:30,5628.55,5629.26,5622.48,5625.03,0
2024-08-27 13:30,5625.03,5628.76,5622.51,5625.8,0
2024-08-28 07:30,5624.51,5627.03,5615.27,5622.53,0
2024-08-28 08:30,5622.7,5623.34,5587.44,5591.15,0
2024-08-28 09:30,5591.07,5596.81,5580.52,5585.43,0
2024-08-28 10:30,5585.31,5598.64,5584.28,5589.61,0
2024-08-28 11:30,5589.62,5592.97,5560.95,5568.38,0
2024-08-28 12:30,5568.36,5597.3,5565.92,5595.86,0
2024-08-28 13:30,5595.85,5603.63,5591.23,5592.18,0
2024-08-29 07:30,5607.3,5629.6,5604.53,5628.18,0
2024-08-29 08:30,5628.21,5641.58,5625.84,5634.98,0
2024-08-29 09:30,5634.91,5645.87,5629.91,5643.77,0
2024-08-29 10:30,5643.76,5646.95,5632.71,5634.76,0
2024-08-29 11:30,5634.85,5638.91,5609.16,5611.87,0
2024-08-29 12:30,5612.06,5614.14,5583.71,5601.13,0
2024-08-29 13:30,5600.94,5609.19,5587.42,5591.96,0
2024-08-30 07:30,5612.74,5632.29,5612.74,5623.29,0
2024-08-30 08:30,5623.37,5631.12,5599.36,5599.36,0
2024-08-30 09:30,5599.41,5605.92,5589.74,5589.99,0
2024-08-30 10:30,5590.04,5606.81,5581.79,5599.16,0
2024-08-30 11:30,5599.15,5609.72,5596.25,5606.88,0
2024-08-30 12:30,5606.88,5629.41,5606.13,5627.09,0
2024-08-30 13:30,5627.35,5651.37,5622.04,5648.4,0
2024-09-03 07:30,5623.89,5623.89,5572.74,5576.43,0
2024-09-03 08:30,5576.47,5577.19,5559.88,5573.82,0
2024-09-03 09:30,5573.89,5577.93,5561.22,5564.25,0
2024-09-03 10:30,5564.23,5566.62,5556.26,5564.8,0
2024-09-03 11:30,5564.83,5565.6,5538.21,5539.84,0
2024-09-03 12:30,5539.78,5545.76,5532.22,5534.8,0
2024-09-03 13:30,5534.79,5534.79,5504.33,5528.93,0
2024-09-04 07:30,5506.68,5537.28,5506.68,5537.04,0
2024-09-04 08:30,5537.23,5552.99,5524.13,5524.13,0
2024-09-04 09:30,5524.04,5533.37,5520.01,5533.27,0
2024-09-04 10:30,5533.29,5539.42,5520.03,5521.09,0
2024-09-04 11:30,5521.03,5524.8,5514.9,5523.26,0
2024-09-04 12:30,5523.29,5525.46,5503.66,5514.55,0
2024-09-04 13:30,5514.64,5528.06,5509.86,5520.07,0
2024-09-05 07:30,5520.08,5546.3,5516.98,5543.65,0
2024-09-05 08:30,5543.58,5544.18,5486.83,5488.11,0
2024-09-05 09:30,5488.18,5494.25,5480.54,5493.89,0
2024-09-05 10:30,5493.89,5500.34,5486.23,5488.02,0
2024-09-05 11:30,5488.23,5516.99,5487.29,5508.58,0
2024-09-05 12:30,5508.6,5519.22,5491.0,5502.35,0
2024-09-05 13:30,5502.81,5510.53,5489.49,5503.41,0
2024-09-06 07:30,5507.33,5522.47,5453.9,5454.11,0
2024-09-06 08:30,5454.51,5460.79,5417.19,5424.76,0
2024-09-06 09:30,5424.73,5433.2,5406.35,5407.95,0
2024-09-06 10:30,5407.77,5427.51,5404.47,5414.78,0
2024-09-06 11:30,5414.77,5417.12,5402.62,5405.84,0
2024-09-06 12:30,5405.89,5425.76,5403.37,5418.03,0
2024-09-06 13:30,5418.29,5423.13,5403.8,5408.42,0
2024-09-09 07:30,5442.07,5470.09,5442.07,5448.55,0
2024-09-09 08:30,5448.6,5451.04,5434.49,5450.58,0
2024-09-09 09:30,5450.66,5476.9,5450.17,5476.64,0
2024-09-09 10:30,5476.6,5484.2,5475.18,5478.31,0
2024-09-09 11:30,5478.08,5480.02,5454.56,5455.54,0
2024-09-09 12:30,5455.65,5463.49,5449.58,5463.45,0
2024-09-09 13:30,5463.43,5472.18,5457.32,5471.05,0
2024-09-10 07:30,5490.51,5495.14,5462.11,5477.28,0
2024-09-10 08:30,5475.64,5484.5,5464.33,5484.48,0
2024-09-10 09:30,5484.44,5484.44,5441.72,5449.39,0
2024-09-10 10:30,5449.56,5475.92,5449.43,5471.71,0
2024-09-10 11:30,5471.77,5486.12,5471.01,5486.03,0
2024-09-10 12:30,5486.09,5494.77,5486.06,5493.34,0
2024-09-10 13:30,5493.35,5497.91,5488.47,5495.52,0
2024-09-11 07:30,5496.42,5496.42,5412.24,5413.47,0
2024-09-11 08:30,5413.64,5435.38,5406.96,5431.42,0
2024-09-11 09:30,5431.37,5476.97,5431.37,5476.6,0
2024-09-11 10:30,5476.9,5498.95,5473.09,5497.95,0
2024-09-11 11:30,5497.96,5519.6,5496.15,5518.66,0
2024-09-11 12:30,5518.62,5541.0,5518.01,5540.62,0
2024-09-11 13:30,5540.53,5560.41,5528.86,5554.13,0
2024-09-12 07:30,5557.48,5567.94,5535.5,5566.02,0
2024-09-12 08:30,5565.99,5573.08,5549.21,5557.2,0
